France_Burgundy_Nievre	2	France
France_Rhone-Alpes_Rhone	2	France
France_Centre-Val de Loire_Loir-et-Cher	2	France
France_Centre-Val de Loire_Loiret	2	France
France_Centre-Val de Loire_Cher	2	France
France_Aquitaine_Dordogne	2	France
France_Pays de la Loire_Sarthe	2	France
France_Poitou-Charentes_Vienne	2	France
France_Poitou-Charentes_Charente	2	France
France_Aquitaine_Gironde	2	France
France_Provence-Alpes-Cote dAzur_Hautes-Alpes	2	France
France_Pays de la Loire_Mayenne	2	France
France_Midi-Pyrenees_Lot	2	France
France_Rhone-Alpes_Ain	2	France
France_Burgundy_Saone-et-Loire	2	France
France_Brittany_Ille-et-Vilaine	2	France
France_Auvergne_Cantal	2	France
France_Auvergne_Allier	2	France
France_Lorraine_Moselle	2	France
France_Rhone-Alpes_Haute-Savoie	2	France
France_Midi-Pyrenees_Aveyron	2	France
France_Alsace_Bas-Rhin	2	France
France_Languedoc-Roussillon_Gard	2	France
France_Languedoc-Roussillon_Aude	2	France
France_Midi-Pyrenees_Tarn-et-Garonne	2	France
France_Midi-Pyrenees_Tarn	2	France
France_Ile-de-France_Seine-Saint-Denis	2	France
France_Ile-de-France_Val-dOise	2	France
France_Languedoc-Roussillon_Lozere	2	France
Saint Martin	2	France
Martinique	2	France
Guadeloupe	2	France
France_Upper Normandy	2	France
France_Provence-Alpes-Cote dAzur_Maritime Alps	2	France
France_Alsace_Haut-Rhin	2	France
France_Lower Normandy_Orne	2	France
France_Picardy_Oise	2	France
France_Ile-de-France_Yvelines	2	France
France_Centre-Val de Loire_Eure-et-Loir	2	France
French Polynesia	2	France
Wallis and Futuna	2	France
France_Southern Islands	2	France
France_Nord-Pas-de-Calais_Pas-de-Calais	2	France
France_Nord-Pas-de-Calais_Lille	2	France
France_Ile-de-France_Paris	2	France
France_Ile-de-France_Hauts-de-Seine	2	France
France_Ile-de-France_Val-de-Marne	2	France
France_Lorraine_Meurthe-et-Moselle	2	France
France_Rhone-Alpes_Savoie	2	France
France_Rhone-Alpes_Drome	2	France
Saint Barthelemy	2	France
France_French Guiana	2	France
France_Languedoc-Roussillon_Herault	2	France
France_Picardy_Aisne	2	France
France_Ile-de-France_Seine-et-Marne	2	France
France_Burgundy_Yonne	2	France
France_Lorraine_Meuse	2	France
France_Champagne-Ardenne	2	France
France_Lorraine_Vosges	2	France
France_Provence-Alpes-Cote dAzur_Bouches-du-Rhone	2	France
France_Burgundy_Cote-dOr	2	France
France_Corsica	2	France
France_Poitou-Charentes_Deux-Sevres	2	France
France_Rhone-Alpes_Ardeche	2	France
France_Aquitaine_Pyrenees-Atlantiques	2	France
France_Rhone-Alpes_Isere	2	France
France_Picardy_Somme	2	France
France_Lower Normandy_Calvados	2	France
France_Lower Normandy_Manche	2	France
Monaco	2	France
France_Brittany_Cotes-dArmor	2	France
France_Brittany_Morbihan	2	France
France_Brittany_Finistere	2	France
France_Midi-Pyrenees_Haute-Garonne	2	France
Canada_Newfoundland_South	2	France
France_New Caledonia	2	France
France_Provence-Alpes-Cote dAzur_Var	2	France
France_Poitou-Charentes_Charente-Maritime	2	France
France_Southern Islands	2	France, Mayotte (eaux territoriales)
France_New Caledonia	2	France, Nouvelle-Calédonie, Grande Terre et récifs d'Entrecasteaux (eaux territoriales)
Belarus_Minsk Region	4	Гольф-клуб
Kyrgyzstan	4	Иссык-Кульская область
Russia_Yamalo-Nenets Autonomous Okrug	4	Ямало-Ненецкий автономный округ
France_Southern Islands	2	France, La Réunion (eaux territoriales)
Jersey	2	Guernsey
Guernsey	2	Guernsey
France_Brittany_Cotes-dArmor	2	Guernsey
France_New Caledonia	2	France, Nouvelle-Calédonie, Récif de Pétrie (eaux territoriales)
France_New Caledonia	2	France, Nouvelle-Calédonie, Récifs Bampton et Chesterfield (eaux territoriales)
Australia_Brisbane	2	France, Nouvelle-Calédonie, Récifs de Bellone (eaux territoriales)
France_New Caledonia	2	France, Nouvelle-Calédonie, Récifs de Bellone (eaux territoriales)
Guernsey	4	Guernsey
Mexico_South	4	Guerrero
Russia_Saint Petersburg	4	Санкт-Петербург
Russia_Yugra_Surgut	4	Ханты-Мансийский автономный округ - Югра
Russia_Yugra_Khanty	4	Ханты-Мансийский автономный округ - Югра
France_New Caledonia	2	France, Nouvelle-Calédonie, Récifs de l'Astrolabe (eaux territoriales)
France_New Caledonia	2	France, Nouvelle-Calédonie, Île Hunter (eaux territoriales)
France_New Caledonia	2	France, Nouvelle-Calédonie, Île Matthew (eaux territoriales)
Ukraine_Ivano-Frankivsk Oblast	4	Івано-Франківська область
Greece_Decentralized Administration of Crete	2	Ελλάδα
Greece_Decentralized Administration of Aegean	2	Ελλάδα
Greece_Decentralized Administration of Epirus - Western Macedonia	2	Ελλάδα
Greece_Decentralized Administration of West Greece	2	Ελλάδα
Greece_Decentralized Administration of Macedonia and Thrace	2	Ελλάδα
Greece_Decentralized Administration of Thessaly - Central Greece	2	Ελλάδα
Greece_Decentralized Administration of Attica	2	Ελλάδα
Russia_Krasnodar Krai_Adygeya	4	Адыгея
Kazakhstan_South	4	Алматы
Kazakhstan_North	4	Астана
France_New Caledonia	2	France, Nouvelle-Calédonie, Île de Walpole (eaux territoriales)
French Polynesia	2	France, Polynésie française, Îles Gambier (eaux territoriales)
French Polynesia	2	France, Polynésie française, Îles Marquises (eaux territoriales)
French Polynesia	2	France, Polynésie française, Îles Sous-le-Vent (eaux territoriales)
France_New Caledonia	2	France, Nouvelle-Calédonie, Îles Loyauté (eaux territoriales)
French Polynesia	2	France, Polynésie française, Archipel des Tuamotu (eaux territoriales)
French Polynesia	2	France, Polynésie française, Îles Australes (eaux territoriales)
Philippines_Visayas	4	Guimaras
Equatorial Guinea	2	Guinea Ecuatorial
Guinea-Bissau	2	Guiné-Bissau
Guinea	2	Guinée
India_Gujarat	4	Gujarat
French Polynesia	2	France, Polynésie française, Îles du Désappointement (eaux territoriales)
Azerbaijan	4	Göygöl rayonu
French Polynesia	2	France, Polynésie française, Îles du Vent (eaux territoriales)
Azerbaijan	4	Göyçay rayonu
France_Southern Islands	2	France, Terres australes et antarctiques françaises, Saint-Paul-et-Amsterdam (eaux territoriales)
Honduras	4	Francisco Morazán
South Africa_Free State	4	Free State
South Georgia and the South Sandwich Islands	2	Freezland Rock
Switzerland_Lake Geneva region	4	Fribourg - Freiburg
Switzerland_Espace Mittelland_Bern	4	Fribourg - Freiburg
Netherlands_Friesland	4	Friesland
Italy_Friuli-Venezia Giulia_Pordenone	4	Friuli Venezia Giulia
Italy_Friuli-Venezia Giulia_Trieste	4	Friuli Venezia Giulia
Italy_Friuli-Venezia Giulia_Gorizia	4	Friuli Venezia Giulia
Italy_Friuli-Venezia Giulia_Udine	4	Friuli Venezia Giulia
Morocco_Rabat-Sale-Zemmour-Zaer	4	Fès-Meknès ⴼⴰⵙ-ⵎⴽⵏⴰⵙ فاس-مكناس
Morocco_Southern	4	Fès-Meknès ⴼⴰⵙ-ⵎⴽⵏⴰⵙ فاس-مكناس
France_Southern Islands	2	France, Terres australes et antarctiques françaises, Îles Crozet (eaux territoriales)
France_Southern Islands	2	France, Terres australes et antarctiques françaises, Îles Kerguelen (eaux territoriales)
Faroe Islands	2	Føroyar
France_Southern Islands	2	France, Terres australes et antarctiques françaises, Îles Éparses, Île Tromelin (eaux territoriales)
Sudan_West	4	Gharb Darfur
Ethiopia	4	Harari
Namibia	4	Hardap Region
Romania_Centre	4	Harghita
India_Haryana	4	Haryana
Turkey_Mediterranean Region	4	Hatay
Wallis and Futuna	2	France, Wallis-et-Futuna (eaux territoriales)
Malta	4	Ghawdex
Dominican Republic	4	Hato Mayor
Congo-Kinshasa_West	4	Haut-Katanga
Azerbaijan	4	Füzuli rayonu
Gabon	2	Gabon
Romania_South_East	4	Galați
Italy_Sicily	4	Galeotta
Somalia	4	Galgaduud
Spain_Galicia_South	4	Galicia
Spain_Galicia_North	4	Galicia
Ecuador_West	4	Galápagos
Ethiopia	4	Gambela
The Gambia	2	Gambia
India_Maharashtra	4	Ganjiramannapeta
Gibraltar	2	Gibraltar
Mali	4	Gao
Turkey_Black Sea Region	4	Giresun
New Zealand North_Wellington	4	Gisborne
Burundi	4	Gitega
Romania_South	4	Giurgiu
Switzerland_Eastern	4	Glarus
Maldives	4	Gnaviyani
Congo-Kinshasa_West	4	Haut-Lomami
Central African Republic	4	Haut-Mbomou
Gabon	4	Haut-Ogooué
Cote dIvoire	4	Haut-Sassandra
Congo-Kinshasa_West	4	Haut-Uele
Central African Republic	4	Haute-Kotto
Burkina Faso	4	Hauts-Bassins
US_Hawaii	4	Hawaii
US_Hawaii	4	HI
New Zealand North_Wellington	4	Hawke's Bay
US_New York_East	4	Gardiners Island
Kenya	4	Garissa
South Africa_Gauteng	4	Gauteng
Italy_Lazio	4	Gavi
India_Goa	4	Goa
Brazil_Goias_North	4	Goiás
Brazil_Goias_Brasilia	4	Goiás
Nigeria_North	4	Gombe
Mozambique	4	Gaza
Turkey_Southeastern Anatolia Region	4	Gaziantep
Liberia	4	Gbarpolu County
Somalia	4	Gedo
Netherlands_Gelderland_Nijmegen	4	Gelderland
Netherlands_Gelderland_North	4	Gelderland
Netherlands_Gelderland_Zutphen	4	Gelderland
Switzerland_Lake Geneva region	4	Genève
US_Georgia_North	4	Georgia
US_Georgia_North	4	GA
US_Georgia_Atlanta	4	Georgia
US_Georgia_Atlanta	4	GA
US_Georgia_South	4	Georgia
US_Georgia_South	4	GA
US_Georgia_Macon	4	Georgia
US_Georgia_Macon	4	GA
Ghana	2	Ghana
Botswana	4	Ghanzi District
Algeria_Central	4	Ghardaïa ⵜⴰⵖⵔⴷⴰⵢⵜ غرداية
Afghanistan	4	Ghazni
Italy_Tuscany_Grosseto	4	Giannutri
Azerbaijan	4	Goranboy rayonu
Italy_Tuscany_Massa e Carrara	4	Gorgona
Romania_South_West	4	Gorj
Indonesia_Central	4	Gorontalo
Sweden_Ostra Gotaland	4	Gotlands län
US_Michigan_Grand Rapids	4	Grand Traverse Reservation
Cuba	4	Granma
Switzerland_Eastern	4	Graubünden - Grigioni - Grischun
Saint Helena Ascension and Tristan da Cunha	4	Gough Island
Malta	4	Gozo
Nicaragua	4	Gracias a Dios
Honduras	4	Gracias a Dios
Nicaragua	4	Granada
Liberia	4	Grand Bassa County
Liberia	4	Grand Cape Mount County
Liberia	4	Grand Gedeh County
Liberia	4	Grand Kru County
Mauritius	4	Grand Port
Ghana	4	Greater Accra Region
Costa Rica	4	Guanacaste
Mexico_South	4	Guanajuato
Cuba	4	Guantánamo
Guatemala	2	Guatemala
US_Michigan_Grand Rapids	4	Little Traverse Bay Bands of Odawas Reservation
US_Michigan_Lansing	4	Little Traverse Bay Bands of Odawas Reservation
Cameroon_West	4	Littoral
Benin	4	Littoral
Central African Republic	4	Lobaye
Liberia	4	Lofa County
Grenada	2	Grenada
Netherlands_Groningen	4	Groningen
Solomon Islands	4	Guadalcanal Province
Guadeloupe	4	Guadeloupe
Colombia_East	4	Guainía
Paraguay	4	Guairá
US_Guam	4	Guam
US_Guam	4	GU
Italy_Lazio	4	Zannone
Cote dIvoire	4	Zanzan
Azerbaijan	4	Zaqatala rayonu
Guatemala	4	Guatemala
Colombia_East	4	Guaviare
Ecuador_West	4	Guayas
Algeria_Coast	4	Guelma - ڤالمة
Morocco_Western Sahara	4	Guelmim-Oued Noun ⴳⵍⵎⵉⵎ-ⵡⴰⴷ ⵏⵓⵏ گلميم - واد نون
Morocco_Southern	4	Guelmim-Oued Noun ⴳⵍⵎⵉⵎ-ⵡⴰⴷ ⵏⵓⵏ گلميم - واد نون
Papua New Guinea	4	Gulf
Uganda	4	Gulu
Sudan_West	4	al-Jazeera
Sudan_East	4	al-Jazeera
Panama	4	Guna Yala
Guyana	2	Guyana
France_French Guiana	4	Guyane
Italy_Sicily	4	Isola di Capo Passero
Chad	4	Guéra
South Korea_South	4	Gyeongnam-Busan Border
Sweden_Bergslagen	4	Gävleborgs län
Tonga	4	Haʻapai
France_Southern Islands	4	Heard Island and McDonald Islands
Norway_Hedmark	4	Hedmark
Saint Helena Ascension and Tristan da Cunha	4	Inaccessible Island
Cote dIvoire	4	Gôh-Djiboua
Turkey_Black Sea Region	4	Gümüşhane
Italy_Sicily	4	Il Faraglione
Italy_Tuscany_Massa e Carrara	4	Il Frate
Azerbaijan	4	Gədəbəy rayonu
Moldova	4	Găgăuzia - Gagauz Yeri - Гагаузия
Azerbaijan	4	Gəncə İnzibati Ərazisi
Azerbaijan	4	Hacıqabul rayonu
Chad	4	Hadjer-Lamis
Turkey_Eastern Anatolia Region	4	Hakkari
Sweden_Vastra Gotaland	4	Hallands län
Syria	4	Hama
Germany_Lower Saxony_Bremen_Bremen	4	Hamburg
Germany_Hamburg_main	4	Hamburg
Zimbabwe	4	Harare Province
Papua New Guinea	4	Hela
Afghanistan	4	Helmand
Afghanistan	4	Herat
Costa Rica	4	Heredia
Italy_Campania	4	Il Gallo Lungo
Romania_South	4	Ilfov
Paraguay	2	Isla Dorado
Guernsey	4	Herm
Dominican Republic	4	Hermanas Mirabal
Guernsey	4	Hermetier Island
Panama	4	Herrera
Germany_Hesse_Regierungsbezirk Giessen	4	Hessen
Germany_Hesse_Regierungsbezirk Kassel	4	Hessen
Germany_Hesse_Regierungsbezirk Darmstadt	4	Hessen
Mexico_Mexico	4	Hidalgo
Somalia	4	Hiiraan
India_Himachal Pradesh	4	Himachal Pradesh
Cuba	4	Holguín
Argentina_Mesopotamia	2	Isla San Martín
Kenya	4	Homa Bay
Belize	2	Honduras
Honduras	2	Honduras
US_California_Redding	4	Hoopa Valley Tribe
Norway_Hordaland	4	Hordaland
Croatia_Central	2	Hrvatska
Croatia_West	2	Hrvatska
Angola	4	Huambo
Peru_Lima	4	Huancavelica
Italy_Tuscany_Grosseto	4	Isolotto dello Sparviero
Guatemala	4	Huehuetenango
Colombia_West	4	Huila
Romania_West	4	Hunedoara
Peru_North	4	Huánuco
Angola	4	Huíla
Chile_North	4	I Región de Tarapacá
Chile_North	4	II Región de Antofagasta
Chile_North	4	III Región de Atacama
Chile_North	4	IV Región de Coquimbo
Chile_South	4	IX Región de la Araucanía
Romania_South	4	Ialomița
Romania_North_East	4	Iași
Portugal_Islands	4	Ilhéu Alagado
Portugal_Islands	4	Ilhéu Chão
Portugal_Islands	4	Ilhéu Maria Vaz
Yemen	4	Ibb
Rwanda	4	Iburasirasuba
Rwanda	4	Iburengerazuba
Peru_Lima	4	Ica
US_Idaho_South	4	Idaho
US_Idaho_South	4	ID
US_Idaho_North	4	Idaho
US_Idaho_North	4	ID
Syria	4	Idlib
Philippines_Luzon_North	4	Ifugao
Portugal_Islands	4	Ilha do Bugio
Portugal_Islands	4	Ilhéu Mole
Portugal_Islands	4	Ilhéu da Cevada
Portugal_Islands	4	Ilhéu da Mina
Portugal_Islands	4	Ilhéu de São Lourenço
Portugal_Islands	4	Ilhéu da Praia
Portugal_Islands	4	Ilhéu da Ribeira da Janela
Portugal_Islands	4	Ilhéu da Rocha do Navio
Portugal_Islands	4	Ilhéu da Vila
Portugal_Islands	4	Ilhéu das Cabras
Portugal_Islands	4	Ilhéu das Cenouras
Portugal_Islands	4	Ilhéu das Lagoínhas
Portugal_Islands	4	Ilhéu de Baixo
Portugal_Islands	4	Ilhéu de Baixo ou da Cal
Portugal_Islands	4	Ilhéu do Campanário
Malta	4	Islet in the Comino
Portugal_Islands	4	Ilhéu de Cima
Portugal_Islands	4	Ilhéu do Norte
Portugal_Islands	4	Ilhéu do Topo
Portugal_Islands	4	Ilhéu de Ferro
Portugal_Islands	4	Ilhéu do Farol
Portugal_Islands	4	Ilhéu do Monchique
Chile_Central	4	Islote Gaviota
Philippines_Luzon_North	4	Ilocos Norte
Philippines_Luzon_North	4	Ilocos Sur
Philippines_Visayas	4	Iloilo
Ecuador_West	4	Imbabura
Ecuador_East	4	Imbabura
Nigeria_South	4	Imo
Italy_Sicily	4	Isolotto di Ognina
Dominican Republic	4	Independencia
India_Karnataka_North	2	India
India_Karnataka_South	2	India
India_Andaman and Nicobar Islands	2	India
India_Lakshadweep	2	India
India_Goa	2	India
India_Sikkim	2	India
India_Chandigarh	2	India
India_Andhra Pradesh	2	India
India_Delhi	2	India
India_Uttarakhand	2	India
India_Arunachal Pradesh	2	India
India_Haryana	2	India
India_Maharashtra	2	India
India_Uttar Pradesh	2	India
India_Jharkhand	2	India
India_Bihar	2	India
India_Manipur	2	India
India_Mizoram	2	India
India_Nagaland	2	India
India_Telangana	2	India
India_Chhattisgarh	2	India
India_West Bengal	2	India
India_Assam	2	India
India_Meghalaya	2	India
India_Tripura	2	India
India_Kerala	2	India
India_Odisha	2	India
India_Tamil Nadu	2	India
India_Punjab	2	India
India_Gujarat	2	India
India_Rajasthan	2	India
India_Himachal Pradesh	2	India
India_Jammu and Kashmir	2	India
India_Madhya Pradesh	2	India
US_Indiana_Indianapolis	4	Indiana
US_Indiana_Indianapolis	4	IN
US_Indiana_Evansville	4	Indiana
US_Indiana_Evansville	4	IN
US_Indiana_North	4	Indiana
US_Indiana_North	4	IN
Indonesia_Jawa Tengah	2	Indonesia
Indonesia_Central	2	Indonesia
Indonesia_East	2	Indonesia
Indonesia_West	2	Indonesia
Indonesia_Nusa Tenggara	2	Indonesia
Indonesia_Jawa Barat	2	Indonesia
Indonesia_Jawa Timur	2	Indonesia
East Timor	2	Indonesia
Mozambique	4	Inhambane
Sudan_West	4	al-Khartum
Sudan_East	4	al-Khartum
Honduras	4	Intibucá
US_Iowa_West	4	Iowa
US_Iowa_West	4	IA
US_Iowa_Des Moines	4	Iowa
US_Iowa_Des Moines	4	IA
US_Iowa_Waterloo	4	Iowa
US_Iowa_Waterloo	4	IA
Jordan	4	Irbid
Ireland_Northern Counties	2	Ireland
Ireland_Leinster	2	Ireland
Ireland_Munster	2	Ireland
Ireland_Connacht	2	Ireland
Tanzania	4	Iringa
Solomon Islands	4	Isabel Province
Philippines_Luzon_North	4	Isabela
Uganda	4	Isingiro
Kenya	4	Isiolo
Argentina_Mesopotamia	2	Isla Apipé Chica
Panama	4	Isla Bastimentos
Argentina_Mesopotamia	2	Isla Entre Ríos
Colombia_North	4	Isla Grande, Colômbia
Panama	4	Isla Loma Partida
Argentina_Mesopotamia	2	Isla Los Patos
Argentina_Mesopotamia	2	Isla Progreso
Argentina_Mesopotamia	2	Isla Rivadavia
Venezuela_North	4	Isla de Patos
Argentina_Mesopotamia	2	Islas Apipé
Honduras	4	Islas de la Bahía
Isle of Man	2	Isle of Man
UK_Scotland_South	2	Isle of Man
Chile_Central	4	Islote Lobos
Italy_Sicily	4	Isola Colombaia
Italy_Sardinia	4	Isola Rossa
Italy_Sardinia	4	Isola Sa mesa longa
Italy_Sardinia	4	Isola San Macario
Italy_Apulia	4	Isola Sant'Andrea
Nagorno-Karabakh	4	Մարտակերտի շրջան (Martakert Province)
Italy_Sicily	4	Isola San Pantaleo
Italy_Sicily	4	Isola Santa Maria
Nepal_Purwanchal	4	पुर्वाञ्चल विकास क्षेत्र
Nepal_Kathmandu	4	मध्यमाञ्चल विकास क्षेत्र
Nepal_Madhyamanchal	4	मध्यमाञ्चल विकास क्षेत्र
Kazakhstan_South	4	Атырауская область
Kyrgyzstan	4	Баткенская область
Belarus_Homiel Region	4	Гомельская область
Kazakhstan_South	4	Жамбылская область
Ukraine_Zaporizhia Oblast	4	Запорізька область
Italy_Sicily	4	Isola dei Conigli
Italy_Apulia	4	Isola dei Conigli
Italy_Sicily	4	Isola dei Porri
Italy_Sardinia	4	Isola dei Ratti
Italy_Apulia	4	Isola del Campo
Russia_Ivanovo Oblast	4	Ивановская область
Russia_Kurgan Oblast	4	Курганская область
Russia_Moscow Oblast_West	4	Московская область
Russia_Moscow Oblast_East	4	Московская область
Russia_Moscow	4	Московская область
Russia_Murmansk Oblast	4	Мурманская область
Russia_Penza Oblast	4	Пензенская область
Ukraine_Poltava Oblast	4	Полтавська область
Russia_Republic of Karelia_North	4	Республика Карелия
Russia_Republic of Karelia_South	4	Республика Карелия
Russia_Khakassia	4	Республика Хакасия
Russia_Rostov Oblast	4	Ростовская область
Ukraine_Rivne Oblast	4	Рівненська область
Russia_Smolensk Oblast	4	Смоленская область
Russia_Tambov Oblast	4	Тамбовская область
Ukraine_Kharkiv Oblast	4	Харківська область
Italy_Calabria	4	Isola di Cirella
Italy_Calabria	4	Isola di Dino
Italy_Campania	4	Isola di Vivara
Italy_Tuscany_Massa e Carrara	4	Isole Gemini
Italy_Sicily	4	Isolotto Bottaro
Italy_Sicily	4	Isolotto Lisca Bianca
Ukraine_Kherson Oblast	4	Херсонська область
Russia_Primorsky Krai	2	Россия
Russia_Primorsky Krai	2	Российская Федерация
Russia_Khabarovsk Krai	2	Россия
Russia_Khabarovsk Krai	2	Российская Федерация
Russia_Republic of Karelia_North	2	Россия
Russia_Republic of Karelia_North	2	Российская Федерация
Russia_Orenburg Oblast	2	Россия
Russia_Orenburg Oblast	2	Российская Федерация
Russia_Chelyabinsk Oblast	2	Россия
Russia_Chelyabinsk Oblast	2	Российская Федерация
Russia_Krasnoyarsk Krai_South	2	Россия
Russia_Krasnoyarsk Krai_South	2	Российская Федерация
Russia_Krasnoyarsk Krai_North	2	Россия
Russia_Krasnoyarsk Krai_North	2	Российская Федерация
Russia_Irkutsk Oblast	2	Россия
Russia_Irkutsk Oblast	2	Российская Федерация
Russia_Kamchatka Krai	2	Россия
Russia_Kamchatka Krai	2	Российская Федерация
Russia_Khakassia	2	Россия
Russia_Khakassia	2	Российская Федерация
Russia_Amur Oblast	2	Россия
Russia_Amur Oblast	2	Российская Федерация
Russia_Jewish Autonomous Oblast	2	Россия
Russia_Jewish Autonomous Oblast	2	Российская Федерация
Russia_Altai Republic	2	Россия
Russia_Altai Republic	2	Российская Федерация
Russia_Chukotka Autonomous Okrug	2	Россия
Russia_Chukotka Autonomous Okrug	2	Российская Федерация
Russia_Magadan Oblast	2	Россия
Russia_Magadan Oblast	2	Российская Федерация
Russia_Moscow Oblast_West	2	Россия
Russia_Moscow Oblast_West	2	Российская Федерация
Russia_Moscow Oblast_East	2	Россия
Russia_Moscow Oblast_East	2	Российская Федерация
Russia_Republic of Kalmykia	2	Россия
Russia_Republic of Kalmykia	2	Российская Федерация
Russia_Penza Oblast	2	Россия
Russia_Penza Oblast	2	Российская Федерация
Russia_Oryol Oblast	2	Россия
Russia_Oryol Oblast	2	Российская Федерация
Russia_Kursk Oblast	2	Россия
Russia_Kursk Oblast	2	Российская Федерация
Russia_Tatarstan	2	Россия
Russia_Tatarstan	2	Российская Федерация
Russia_Udmurt Republic	2	Россия
Russia_Udmurt Republic	2	Российская Федерация
Russia_Bashkortostan	2	Россия
Russia_Bashkortostan	2	Российская Федерация
Russia_Leningradskaya Oblast_Karelsky	2	Россия
Russia_Leningradskaya Oblast_Karelsky	2	Российская Федерация
Russia_Arkhangelsk Oblast_Central	2	Россия
Russia_Arkhangelsk Oblast_Central	2	Российская Федерация
Russia_Sakhalin Oblast	2	Россия
Russia_Sakhalin Oblast	2	Российская Федерация
Russia_Sakha Republic	2	Россия
Russia_Sakha Republic	2	Российская Федерация
Russia_Yaroslavl Oblast	2	Россия
Russia_Yaroslavl Oblast	2	Российская Федерация
Russia_Kostroma Oblast	2	Россия
Russia_Kostroma Oblast	2	Российская Федерация
Russia_Novgorod Oblast	2	Россия
Russia_Novgorod Oblast	2	Российская Федерация
Russia_Leningradskaya Oblast_Southeast	2	Россия
Russia_Leningradskaya Oblast_Southeast	2	Российская Федерация
Russia_Sverdlovsk Oblast_North	2	Россия
Russia_Sverdlovsk Oblast_North	2	Российская Федерация
Russia_Arkhangelsk Oblast_North	2	Россия
Russia_Arkhangelsk Oblast_North	2	Российская Федерация
Russia_Nenets Autonomous Okrug	2	Россия
Russia_Nenets Autonomous Okrug	2	Российская Федерация
Russia_Vologda Oblast	2	Россия
Russia_Vologda Oblast	2	Российская Федерация
Russia_Yamalo-Nenets Autonomous Okrug	2	Россия
Russia_Yamalo-Nenets Autonomous Okrug	2	Российская Федерация
Russia_Komi Republic	2	Россия
Russia_Komi Republic	2	Российская Федерация
Russia_Kaliningrad Oblast	2	Россия
Russia_Kaliningrad Oblast	2	Российская Федерация
Russia_Saratov Oblast	2	Россия
Russia_Saratov Oblast	2	Российская Федерация
Russia_Volgograd Oblast	2	Россия
Russia_Volgograd Oblast	2	Российская Федерация
Russia_Lipetsk Oblast	2	Россия
Russia_Lipetsk Oblast	2	Российская Федерация
Russia_Perm Krai_North	2	Россия
Russia_Perm Krai_North	2	Российская Федерация
Russia_Astrakhan Oblast	2	Россия
Russia_Astrakhan Oblast	2	Российская Федерация
Russia_Omsk Oblast	2	Россия
Russia_Omsk Oblast	2	Российская Федерация
Russia_Kurgan Oblast	2	Россия
Russia_Kurgan Oblast	2	Российская Федерация
Russia_Novosibirsk Oblast	2	Россия
Russia_Novosibirsk Oblast	2	Российская Федерация
Russia_Altai Krai	2	Россия
Russia_Altai Krai	2	Российская Федерация
Russia_Ingushetia	2	Россия
Russia_Ingushetia	2	Российская Федерация
Russia_Kabardino-Balkaria	2	Россия
Russia_Kabardino-Balkaria	2	Российская Федерация
Russia_North Ossetia-Alania	2	Россия
Russia_North Ossetia-Alania	2	Российская Федерация
Russia_Chechen Republic	2	Россия
Russia_Chechen Republic	2	Российская Федерация
Russia_Vladimir Oblast	2	Россия
Russia_Vladimir Oblast	2	Российская Федерация
Russia_Tula Oblast	2	Россия
Russia_Tula Oblast	2	Российская Федерация
Russia_Republic of Dagestan	2	Россия
Russia_Republic of Dagestan	2	Российская Федерация
Russia_Moscow	2	Россия
Russia_Moscow	2	Российская Федерация
Russia_Voronezh Oblast	2	Россия
Russia_Voronezh Oblast	2	Российская Федерация
Russia_Belgorod Oblast	2	Россия
Russia_Belgorod Oblast	2	Российская Федерация
Russia_Tambov Oblast	2	Россия
Russia_Tambov Oblast	2	Российская Федерация
Russia_Kaluga Oblast	2	Россия
Russia_Kaluga Oblast	2	Российская Федерация
Russia_Bryansk Oblast	2	Россия
Russia_Bryansk Oblast	2	Российская Федерация
Russia_Yugra_Surgut	2	Россия
Russia_Yugra_Surgut	2	Российская Федерация
Russia_Perm Krai_South	2	Россия
Russia_Perm Krai_South	2	Российская Федерация
Russia_Nizhny Novgorod Oblast	2	Россия
Russia_Nizhny Novgorod Oblast	2	Российская Федерация
Russia_Chuvashia	2	Россия
Russia_Chuvashia	2	Российская Федерация
Russia_Ivanovo Oblast	2	Россия
Russia_Ivanovo Oblast	2	Российская Федерация
Russia_Mari El	2	Россия
Russia_Mari El	2	Российская Федерация
Russia_Ryazan Oblast	2	Россия
Russia_Ryazan Oblast	2	Российская Федерация
Russia_Republic of Mordovia	2	Россия
Russia_Republic of Mordovia	2	Российская Федерация
Crimea	2	Россия
Crimea	2	Российская Федерация
Russia_Krasnodar Krai	2	Россия
Russia_Krasnodar Krai	2	Российская Федерация
Russia_Krasnodar Krai_Adygeya	2	Россия
Russia_Krasnodar Krai_Adygeya	2	Российская Федерация
Russia_Rostov Oblast	2	Россия
Russia_Rostov Oblast	2	Российская Федерация
Russia_Karachay-Cherkessia	2	Россия
Russia_Karachay-Cherkessia	2	Российская Федерация
Russia_Stavropol Krai	2	Россия
Russia_Stavropol Krai	2	Российская Федерация
Russia_Smolensk Oblast	2	Россия
Russia_Smolensk Oblast	2	Российская Федерация
Russia_Samara Oblast	2	Россия
Russia_Samara Oblast	2	Российская Федерация
Russia_Ulyanovsk Oblast	2	Россия
Russia_Ulyanovsk Oblast	2	Российская Федерация
Russia_Saint Petersburg	2	Россия
Russia_Saint Petersburg	2	Российская Федерация
Russia_Pskov Oblast	2	Россия
Russia_Pskov Oblast	2	Российская Федерация
Russia_Murmansk Oblast	2	Россия
